"release_group","worldwide","avg_domestic_percent","avg_foreign_percent","rating","vote_count"
"French Fried Vacation 3: Friends Forever","84152064.000000000000","0.00000000000000000000","100.0000000000000000","4.071","722.0"
"The Day We Lit Up the Sky","22500000.000000000000","0.00000000000000000000","100.0000000000000000","4.000","1.0"
"Finding Mr. Right","84112033.000000000000","0.00000000000000000000","100.0000000000000000","6.429","106.0"
"The New Toy","7295051.000000000000","0.00000000000000000000","100.0000000000000000","6.000","152.0"
"Monster House","141861243.000000000000","51.9000000000000000","48.1000000000000000","6.689","3974.0"
"Black Panther: Wakanda Forever","859208836.00000000","52.8000000000000000","47.2000000000000000","7.087","6562.0"
"My Bloody Valentine","100734718.000000000000","51.2000000000000000","48.8000000000000000","5.535","1175.0"
"Risen","46432579.000000000000","79.4000000000000000","20.6000000000000000","6.184","828.0"
"Resident Evil: Retribution","240159255.00000000","17.6000000000000000","82.4000000000000000","5.835","3990.0"
"Bedtime Stories","212874864.00000000","51.7000000000000000","48.3000000000000000","6.151","2812.0"
"G-Force","292817841.00000000","40.8000000000000000","59.2000000000000000","5.452","1866.0"
"Tell No One","33406992.000000000000","18.5000000000000000","81.5000000000000000","7.249","1392.0"
"The Suicide Squad","168717425.000000000000","33.1000000000000000","66.9000000000000000","7.499","8658.0"
"Uncharted","407141258.00000000","36.5000000000000000","63.5000000000000000","6.900","5988.0"
"Detective K: Secret of the Lost Island","27387870.000000000000","0.70000000000000000000","99.3000000000000000","6.600","22.0"
"Asterix at the Olympic Games","131856927.000000000000","0.00000000000000000000","100.0000000000000000","5.218","1986.0"
"When Marnie Was There","34949567.000000000000","1.60000000000000000000","98.4000000000000000","7.940","1794.0"
"Miracle in Cell No. 7","82101723.000000000000","0.00000000000000000000","100.0000000000000000","7.900","435.0"
"Dora and the Lost City of Gold","120597108.000000000000","50.1000000000000000","49.9000000000000000","6.600","1713.0"
"Rio","483866518.00000000","29.7000000000000000","70.3000000000000000","6.700","6668.0"
"Money Monster","93282604.000000000000","44.0000000000000000","56.0000000000000000","6.400","2934.0"
"The Three Stooges","54819301.000000000000","80.9000000000000000","19.1000000000000000","5.800","581.0"
"The Gentlemen","115171795.000000000000","31.7000000000000000","68.3000000000000000","7.700","5857.0"
"Meet the Robinsons","169333034.000000000000","57.8000000000000000","42.2000000000000000","6.917","2864.0"
"Cobweb","10091821.000000000000","0.00000000000000000000","100.0000000000000000","6.504","871.0"
"Stormy Night","17379776.000000000000","0.00000000000000000000","100.0000000000000000","7.200","47.0"
"Entourage","49263404.000000000000","65.7000000000000000","34.3000000000000000","6.232","1001.0"
"Angel Has Fallen","146661977.000000000000","47.1000000000000000","52.9000000000000000","6.587","3493.0"
"Sicko","36093504.000000000000","68.0000000000000000","32.0000000000000000","7.351","703.0"
"The Break-Up","205668210.00000000","57.7000000000000000","42.3000000000000000","5.888","2659.0"
"His Only Son","13817186.000000000000","89.7000000000000000","10.3000000000000000","7.733","73.0"
"12 Strong","67359190.000000000000","68.0000000000000000","32.0000000000000000","6.300","2951.0"
"Super 8","260095986.00000000","48.8000000000000000","51.2000000000000000","6.800","6574.0"
"Underdog","65270477.000000000000","67.0000000000000000","33.0000000000000000","5.529","712.0"
"Water Gate Bridge","626571697.00000000","0.00000000000000000000","100.0000000000000000","6.300","68.0"
"The Lucky One","99357138.000000000000","60.8000000000000000","39.2000000000000000","7.161","3647.0"
"Saw 3D","136150434.000000000000","33.6000000000000000","66.4000000000000000","5.998","3032.0"
"The Marching Band","11515634.000000000000","0.00000000000000000000","100.0000000000000000","7.400","106.0"
"The Experiment","11455141.000000000000","0.00000000000000000000","100.0000000000000000","7.400","1087.0"
"Sherlock Holmes","524028679.00000000","39.9000000000000000","60.1000000000000000","7.214","13933.0"
"W.","29560587.000000000000","86.4000000000000000","13.6000000000000000","6.234","626.0"
"Defiance","51262751.000000000000","55.9000000000000000","44.1000000000000000","6.841","1726.0"
"Sexy Beast","10045677.000000000000","69.1000000000000000","30.9000000000000000","7.000","774.0"
"Just Visiting","16176732.000000000000","29.6000000000000000","70.4000000000000000","4.676","661.0"
"An American Haunting","29612137.000000000000","55.0000000000000000","45.0000000000000000","5.600","489.0"
"Get Hard","111811453.000000000000","80.9000000000000000","19.1000000000000000","6.025","2696.0"
"Finding Nemo","871014978.00000000","39.0000000000000000","61.0000000000000000","7.800","19312.0"
"Young Detective Dee: Rise of the Sea Dragon","98774891.000000000000","0.00000000000000000000","99.9000000000000000","6.300","272.0"
"Brahms: The Boy II","20311536.000000000000","62.1000000000000000","37.9000000000000000","5.900","1232.0"
"Quick","21561934.000000000000","0.00000000000000000000","100.0000000000000000","5.968","78.0"
"Paper Towns","85512300.000000000000","37.4000000000000000","62.6000000000000000","6.200","5038.0"
"Welcome to the North","34995189.000000000000","0.00000000000000000000","100.0000000000000000","5.778","1296.0"
"Line Walker 2: Invisible Spy","99482027.000000000000","0.30000000000000000000","99.7000000000000000","6.900","52.0"
"Tiger 3","11713932.000000000000","45.8000000000000000","54.2000000000000000","5.800","43.0"
"My Big Fat Greek Wedding 2","90632641.000000000000","65.9000000000000000","34.1000000000000000","5.986","997.0"
"The Maze Runner","348319861.00000000","29.4000000000000000","70.6000000000000000","7.189","17047.0"
"The Haunting in Connecticut","77536359.000000000000","71.4000000000000000","28.6000000000000000","6.200","1093.0"
"The Curse of the Jade Scorpion","18914307.000000000000","39.7000000000000000","60.3000000000000000","6.579","767.0"
"Inside Men","47616503.000000000000","0.00000000000000000000","100.0000000000000000","7.000","119.0"
"Triumph in the Skies","28085162.000000000000","0.00000000000000000000","100.0000000000000000","4.200","13.0"
"The Best Christmas Pageant Ever","39978310.000000000000","99.5000000000000000","0.50000000000000000000","7.400","49.0"
"Crossroads","61141030.000000000000","60.8000000000000000","39.2000000000000000","5.200","627.0"
"The Chronicles of Narnia: The Voyage of the Dawn Treader","415686217.00000000","25.1000000000000000","74.9000000000000000","6.443","5572.0"
"Little White Lies","53319615.000000000000","0.40000000000000000000","99.6000000000000000","7.112","1551.0"
"Legend of the Guardians: The Owls of Ga'Hoole","140073390.000000000000","39.7000000000000000","60.3000000000000000","6.800","2304.0"
"Malignant","34891791.000000000000","38.4000000000000000","61.6000000000000000","6.775","2329.0"
"Kingdom 3: The Flame of Destiny","36259522.000000000000","0.00000000000000000000","100.0000000000000000","7.517","115.0"
"Stalingrad","68316452.000000000000","1.50000000000000000000","98.5000000000000000","6.500","353.0"
"Scooby-Doo","275650703.00000000","55.6000000000000000","44.4000000000000000","6.086","4435.0"
"Snowpiercer","86758912.000000000000","5.3000000000000000","94.7000000000000000","6.900","9551.0"
"My Tutor Friend","17896209.000000000000","0.00000000000000000000","100.0000000000000000","6.500","50.0"
"The Grandmaster","64076736.000000000000","10.3000000000000000","89.7000000000000000","6.600","869.0"
"Under the Sand","6531687.000000000000","22.2000000000000000","77.8000000000000000","6.681","171.0"
"How to Train Your Dragon","494878759.00000000","44.0000000000000000","56.0000000000000000","7.800","13083.0"
"Mohou-han","11702775.000000000000","0.00000000000000000000","100.0000000000000000","7.200","5.0"
"Fantastic Mr. Fox","46471023.000000000000","45.2000000000000000","54.8000000000000000","7.805","5452.0"
"Turning Red","21521622.000000000000","6.5000000000000000","93.5000000000000000","7.400","5251.0"
"The Mortal Instruments: City of Bones","95396573.000000000000","32.7000000000000000","67.3000000000000000","6.441","4444.0"
"Miss Granny","58940254.000000000000","0.00000000000000000000","100.0000000000000000","7.300","110.0"
"Wild Tales","31478893.000000000000","9.9000000000000000","90.1000000000000000","7.900","3387.0"
"Limit of Love: Umizaru","60369589.000000000000","0.00000000000000000000","100.0000000000000000","5.200","6.0"
"The Fog","46201432.000000000000","64.0000000000000000","36.0000000000000000","4.521","745.0"
"How to Deal","14390329.000000000000","98.6000000000000000","1.40000000000000000000","5.500","151.0"
"Bridesmaids","288383523.00000000","58.6000000000000000","41.4000000000000000","6.500","4353.0"
"White House Down","205366737.00000000","35.6000000000000000","64.4000000000000000","6.465","4729.0"
"Kick","43996483.000000000000","5.6000000000000000","94.4000000000000000","5.700","149.0"
"House of Sand and Fog","16763804.000000000000","77.8000000000000000","22.2000000000000000","7.154","762.0"
"The Secret Life of Bees","39952437.000000000000","94.5000000000000000","5.5000000000000000","7.500","508.0"
"Black Hawk Down","172989651.000000000000","62.8000000000000000","37.2000000000000000","7.385","5745.0"
"Delivery Man","53120346.000000000000","57.7000000000000000","42.3000000000000000","6.200","1471.0"
"The Butler","177313795.000000000000","65.8000000000000000","34.2000000000000000","7.339","2862.0"
"Miracles from Heaven","73983003.000000000000","83.4000000000000000","16.6000000000000000","7.400","1187.0"
"Panic Room","196397415.000000000000","49.1000000000000000","50.9000000000000000","6.784","4940.0"
"The Game Plan","147880543.000000000000","61.3000000000000000","38.7000000000000000","6.500","2042.0"
"Before Night Falls","8527517.000000000000","49.8000000000000000","50.2000000000000000","6.622","271.0"
"The Admiral: Roaring Currents","138342258.000000000000","1.90000000000000000000","98.1000000000000000","7.000","285.0"
"The Broken Hearts Gallery","4781389.000000000000","85.1000000000000000","14.9000000000000000","7.200","313.0"
"Curse of the Golden Flower","78568977.000000000000","8.4000000000000000","91.6000000000000000","6.847","728.0"
"Whitney Houston: I Wanna Dance with Somebody","59806881.000000000000","39.6000000000000000","60.4000000000000000","7.100","447.0"
"Beastly","43202283.000000000000","64.5000000000000000","35.5000000000000000","6.331","2754.0"
"Bayside Shakedown 3: Set the Guys Loose","85347374.000000000000","0.00000000000000000000","100.0000000000000000","5.200","9.0"
"Fred Claus","97838349.000000000000","73.6000000000000000","26.4000000000000000","5.831","852.0"
"The 33","27972023.000000000000","43.7000000000000000","56.3000000000000000","6.390","922.0"
"Orphan: First Kill","37083743.000000000000","14.6000000000000000","85.4000000000000000","6.600","2119.0"
"A Cure for Wellness","26620002.000000000000","30.5000000000000000","69.5000000000000000","6.330","3828.0"
"Swing Girls","18758613.000000000000","0.00000000000000000000","100.0000000000000000","7.600","114.0"
"Cell 211","19300483.000000000000","0.00000000000000000000","100.0000000000000000","7.441","1240.0"
"Star Wars: Episode VII - The Force Awakens","2068223624.00000000","45.3000000000000000","54.7000000000000000","7.271","19411.0"
"The Class","29303505.000000000000","12.9000000000000000","87.1000000000000000","7.000","655.0"
"WALL·E","521311860.00000000","42.9000000000000000","57.1000000000000000","6.100","18.0"
"Aftersun","8598565.000000000000","19.3000000000000000","80.7000000000000000","7.652","1413.0"
"Cliff Walkers","181325565.000000000000","0.00000000000000000000","99.9000000000000000","6.800","88.0"
"Paris, Je T'aime","17471727.000000000000","28.0000000000000000","72.0000000000000000","6.760","753.0"
"Cabin Fever","30553394.000000000000","69.2000000000000000","30.8000000000000000","5.687","1293.0"
"Possession","14815898.000000000000","68.3000000000000000","31.7000000000000000","6.000","172.0"
"Maid in Manhattan","154906693.000000000000","60.7000000000000000","39.3000000000000000","6.100","1897.0"
"Death at a Funeral","49050886.000000000000","87.1000000000000000","12.9000000000000000","5.838","972.0"
"City by the Sea","29414087.000000000000","76.3000000000000000","23.7000000000000000","5.800","347.0"
"The Ninth Gate","18661336.000000000000","100.0000000000000000","0.00000000000000000000","6.469","3008.0"
"The Grinch","512453517.00000000","53.0000000000000000","47.0000000000000000","6.858","4046.0"
"De-Lovely","18611951.000000000000","72.3000000000000000","27.7000000000000000","6.174","135.0"
"Jobs","42128352.000000000000","38.3000000000000000","61.7000000000000000","6.128","2437.0"
"Final Destination 2","90941129.000000000000","51.6000000000000000","48.4000000000000000","6.241","4072.0"
"From Vegas to Macau II","163877532.000000000000","0.00000000000000000000","100.0000000000000000","5.100","41.0"
"A Guy Thing","17432163.000000000000","89.2000000000000000","10.8000000000000000","5.900","338.0"
"Greta","18653107.000000000000","56.5000000000000000","43.5000000000000000","6.566","1329.0"
"Battle of the Warriors","17812601.000000000000","0.00000000000000000000","100.0000000000000000","6.455","88.0"
"Scream VI","166347514.000000000000","65.0000000000000000","35.0000000000000000","7.000","2646.0"
"The Spy Gone North","38844509.000000000000","1.30000000000000000000","98.7000000000000000","7.400","187.0"
"Me, Myself and Mum","24991467.000000000000","0.00000000000000000000","100.0000000000000000","6.700","651.0"
"Small Time Crooks","29934477.000000000000","57.7000000000000000","42.3000000000000000","6.400","687.0"
"Charlie's Angels","264105545.00000000","47.4000000000000000","52.6000000000000000","5.836","4148.0"
"This Is 40","88215156.000000000000","76.6000000000000000","23.4000000000000000","5.886","2145.0"
"Football Days","14117202.000000000000","0.00000000000000000000","100.0000000000000000","5.900","63.0"
